order_id,customer_id,product_id,order_date,delivery_date,payment_type,price,discount_percent,quantity,shipping_region,expected_delivery_days,product_rating,product_category,product_subcategory,brand,loyalty_points,is_first_order,device_type,referral
O000153,C00347,P00101,2023-05-26 02:00:00,2023-06-04 02:00:00,COD,1341.5,23.83,3,South,9,2.9,Apparel,Shoes,LG,242,True,Desktop,CampaignB
O000154,C00563,P00579,2024-05-03 16:00:00,2024-05-11 16:00:00,UPI,4309.3,33.34,3,South,8,2.5,Home,Appliances,LG,499,False,Mobile,SocialMedia
O000155,C01196,P00271,2023-10-11 13:00:00,2023-10-20 13:00:00,UPI,4952.09,34.29,2,South,9,4.1,Sports,TeamSports,Puma,344,False,Mobile,CampaignA
O000156,C01509,P00800,2025-07-06 00:00:00,2025-07-09 00:00:00,CreditCard,2862.0,3.73,3,West,3,4.6,Sports,Fitness,L'Oreal,32,False,Mobile,CampaignA
O000157,C02891,P00651,2024-11-29 15:00:00,2024-12-02 15:00:00,CreditCard,3073.79,33.1,4,East,3,1.6,Sports,Accessories,Samsung,423,False,Tablet,CampaignB
O000158,C01630,P00594,2024-09-15 14:00:00,2024-09-21 14:00:00,UPI,4650.5,36.16,4,West,6,4.0,Sports,TeamSports,Puma,462,True,Mobile,CampaignA
O000159,C01333,P00892,2023-08-27 12:00:00,2023-08-29 12:00:00,UPI,2130.35,7.8,2,East,2,1.6,Apparel,Dresses,Adidas,212,False,Tablet,Organic
O000160,C02692,P00072,2024-08-04 15:00:00,2024-08-07 15:00:00,CreditCard,2732.7,48.3,3,North,3,1.7,Apparel,Shoes,Apple,108,False,Mobile,CampaignB
O000161,C00274,P00523,2025-06-24 16:00:00,2025-06-28 16:00:00,UPI,3356.94,29.73,1,East,4,2.6,Home,Kitchen,Levis,81,False,Desktop,Organic
O000162,C01388,P00837,2023-05-07 21:00:00,2023-05-14 21:00:00,UPI,4747.7,1.72,1,South,7,1.8,Beauty,Makeup,LG,416,True,Mobile,SocialMedia
O000163,C01221,P00183,2024-06-30 11:00:00,2024-07-09 11:00:00,UPI,1908.86,33.86,1,West,9,3.4,Home,Decor,Levis,102,False,Tablet,SocialMedia
O000164,C02880,P00807,2024-07-29 19:00:00,2024-08-02 19:00:00,CreditCard,3177.16,10.45,3,South,4,3.0,Apparel,Shirts,L'Oreal,252,False,Tablet,CampaignA
O000165,C00486,P00974,2023-08-06 15:00:00,2023-08-09 15:00:00,DebitCard,4281.02,1.98,2,West,3,1.6,Apparel,Dresses,Sony,242,False,Tablet,SocialMedia
O000166,C02957,P00767,2023-09-05 11:00:00,2023-09-13 11:00:00,UPI,2814.18,6.1,4,North,8,4.4,Home,Appliances,Levis,411,False,Tablet,CampaignB
O000167,C02692,P00191,2024-10-21 13:00:00,2024-10-30 13:00:00,CreditCard,1927.41,48.92,4,West,9,1.7,Beauty,Makeup,Puma,292,False,Desktop,CampaignA
O000168,C00678,P00908,2023-03-28 11:00:00,2023-04-03 11:00:00,UPI,660.03,42.75,2,North,6,4.0,Apparel,Shoes,Apple,277,False,Tablet,CampaignB
O000169,C02027,P00742,2025-07-03 13:00:00,2025-07-10 13:00:00,Wallet,2814.81,30.16,3,North,7,3.8,Beauty,Fragrance,Adidas,0,False,Desktop,CampaignB
O000170,C00659,P00618,2024-10-19 23:00:00,2024-10-26 23:00:00,DebitCard,2437.85,40.03,1,South,7,4.1,Beauty,Skincare,Nike,85,False,Tablet,CampaignA
O000171,C02027,P00381,2023-01-16 21:00:00,2023-01-20 21:00:00,Wallet,1686.18,23.47,3,West,4,1.0,Apparel,Dresses,Adidas,75,False,Desktop,CampaignB
O000172,C02587,P00697,2023-04-13 05:00:00,2023-04-22 05:00:00,UPI,1949.67,34.24,3,South,9,2.0,Apparel,Shirts,Sony,19,False,Desktop,Organic
O000173,C01078,P00004,2023-03-10 17:00:00,2023-03-20 17:00:00,COD,732.08,2.4,2,West,10,3.3,Beauty,Skincare,Nike,112,False,Desktop,CampaignB
O000174,C01165,P00554,2023-04-18 15:00:00,2023-04-27 15:00:00,DebitCard,3535.02,9.08,2,West,9,4.7,Beauty,Fragrance,Sony,120,False,Mobile,SocialMedia
O000175,C01299,P00096,2024-09-02 09:00:00,2024-09-09 09:00:00,CreditCard,1529.09,9.31,2,West,7,1.1,Home,Appliances,LG,96,False,Tablet,CampaignA
O000176,C00412,P00569,2023-05-21 03:00:00,2023-05-29 03:00:00,DebitCard,3713.39,39.73,1,North,8,4.3,Home,Appliances,Sony,115,False,Tablet,CampaignA
O000177,C02161,P00660,2023-05-05 02:00:00,2023-05-11 02:00:00,Wallet,1245.65,38.52,4,South,6,1.7,Sports,Outdoor,Nike,84,False,Tablet,SocialMedia
O000178,C02053,P00348,2024-04-10 09:00:00,2024-04-17 09:00:00,CreditCard,4789.61,14.22,3,South,7,2.9,Sports,TeamSports,Apple,76,False,Desktop,Organic
O000179,C02194,P00949,2025-02-03 19:00:00,2025-02-12 19:00:00,UPI,2704.78,36.46,3,West,9,3.3,Home,Decor,Philips,26,False,Mobile,CampaignA
O000180,C00405,P00762,2025-06-18 15:00:00,2025-06-23 15:00:00,CreditCard,3074.89,24.94,2,East,5,2.8,Electronics,Cameras,Sony,263,False,Desktop,Organic
O000181,C00327,P00878,2025-01-17 18:00:00,2025-01-27 18:00:00,UPI,3992.91,26.24,4,North,10,4.3,Electronics,Cameras,Levis,256,False,Mobile,CampaignB
O000182,C02250,P00145,2024-11-03 07:00:00,2024-11-07 07:00:00,DebitCard,2664.09,23.95,4,North,4,5.0,Home,Appliances,Sony,142,False,Desktop,CampaignB
O000183,C00490,P00097,2023-09-14 01:00:00,2023-09-17 01:00:00,DebitCard,2736.1,21.33,4,South,3,2.9,Apparel,Shirts,Puma,295,False,Desktop,CampaignB
O000184,C00607,P00168,2024-04-06 09:00:00,2024-04-09 09:00:00,DebitCard,4546.18,38.2,2,North,3,2.0,Sports,Accessories,L'Oreal,216,False,Tablet,CampaignA
O000185,C01927,P00300,2024-09-07 02:00:00,2024-09-16 02:00:00,Wallet,3634.4,47.79,2,South,9,3.5,Electronics,Cameras,Sony,140,True,Desktop,CampaignA
O000186,C02077,P00026,2024-12-25 02:00:00,2024-12-27 02:00:00,Wallet,4682.45,43.19,1,West,2,2.6,Electronics,Smartphones,LG,58,True,Tablet,SocialMedia
O000187,C00108,P00062,2024-11-25 01:00:00,2024-11-29 01:00:00,Wallet,4825.53,37.74,1,South,4,4.0,Apparel,Shoes,Adidas,355,False,Tablet,CampaignB
O000188,C01318,P00037,2023-05-22 09:00:00,2023-05-30 09:00:00,Wallet,2342.27,16.94,3,East,8,1.4,Beauty,Fragrance,L'Oreal,333,False,Tablet,SocialMedia
O000189,C01452,P00779,2024-07-25 14:00:00,2024-07-30 14:00:00,UPI,3387.3,6.17,1,West,5,2.7,Electronics,Laptops,Puma,67,False,Desktop,Organic
O000190,C01896,P00083,2024-09-10 06:00:00,2024-09-14 06:00:00,COD,4490.54,37.96,2,West,4,1.9,Beauty,Fragrance,Samsung,381,False,Tablet,Organic
O000191,C01777,P00012,2025-08-15 18:00:00,2025-08-25 18:00:00,UPI,958.09,30.93,3,South,10,3.1,Beauty,Skincare,LG,316,False,Mobile,CampaignB
O000192,C02068,P00382,2025-05-02 04:00:00,2025-05-08 04:00:00,UPI,1543.77,13.71,2,South,6,1.9,Electronics,Smartphones,Nike,49,False,Tablet,CampaignB
O000193,C02547,P00645,2024-11-18 23:00:00,2024-11-28 23:00:00,UPI,3325.86,1.9,4,North,10,1.8,Home,Furniture,Samsung,190,False,Desktop,SocialMedia
O000194,C02314,P00966,2025-03-06 17:00:00,2025-03-14 17:00:00,Wallet,4239.02,21.77,3,East,8,2.3,Beauty,Haircare,Nike,193,True,Desktop,CampaignA
O000195,C02675,P00580,2024-12-14 16:00:00,2024-12-17 16:00:00,CreditCard,2254.26,42.05,3,West,3,4.8,Home,Kitchen,Adidas,71,False,Mobile,CampaignA
O000196,C01406,P00319,2025-07-04 02:00:00,2025-07-06 02:00:00,COD,2656.27,49.8,4,East,2,4.4,Beauty,Makeup,Adidas,98,False,Mobile,Organic
O000197,C00978,P00486,2025-07-22 01:00:00,2025-07-28 01:00:00,COD,4865.88,14.44,1,North,6,3.8,Home,Decor,Levis,272,False,Tablet,Organic
O000198,C00481,P00814,2023-10-06 12:00:00,2023-10-16 12:00:00,CreditCard,921.52,34.89,1,East,10,3.0,Home,Appliances,Adidas,112,False,Desktop,CampaignA
O000199,C01107,P00461,2025-04-21 04:00:00,2025-05-01 04:00:00,COD,1035.79,17.04,4,West,10,2.3,Electronics,Smartphones,L'Oreal,105,False,Mobile,Organic
O000200,C00175,P00496,2025-08-04 02:00:00,2025-08-06 02:00:00,DebitCard,4011.52,36.26,1,West,2,2.5,Electronics,Smartphones,Levis,231,False,Desktop,Organic
O000201,C01859,P00902,2025-01-23 20:00:00,2025-01-25 20:00:00,CreditCard,3270.83,22.06,1,East,2,1.7,Electronics,Laptops,LG,115,False,Mobile,SocialMedia
O000202,C02749,P00834,2023-11-04 22:00:00,2023-11-11 22:00:00,Wallet,3554.28,12.17,3,South,7,4.7,Beauty,Makeup,Adidas,345,False,Tablet,CampaignB
O000203,C02763,P00557,2024-02-06 15:00:00,2024-02-15 15:00:00,COD,410.71,43.27,1,North,9,4.7,Home,Furniture,LG,183,False,Mobile,CampaignB
O000204,C01287,P00058,2024-12-02 13:00:00,2024-12-05 13:00:00,DebitCard,3309.75,28.6,4,North,3,2.0,Electronics,Laptops,Adidas,51,False,Desktop,Organic
O000205,C02414,P00863,2025-01-29 22:00:00,2025-02-04 22:00:00,COD,1971.71,4.34,1,South,6,3.1,Apparel,Dresses,LG,326,False,Tablet,Organic
O000206,C01175,P00986,2023-01-08 16:00:00,2023-01-15 16:00:00,DebitCard,1087.6,11.44,2,South,7,4.9,Apparel,Shirts,Philips,187,False,Mobile,CampaignB
O000207,C01787,P00612,2024-03-16 11:00:00,2024-03-18 11:00:00,Wallet,4102.76,31.77,2,East,2,4.3,Apparel,Shirts,Adidas,26,True,Desktop,Organic
O000208,C00968,P00556,2023-04-10 12:00:00,2023-04-17 12:00:00,Wallet,3419.3,45.44,3,South,7,4.7,Home,Furniture,LG,384,False,Mobile,CampaignA
O000209,C00780,P00828,2024-11-20 16:00:00,2024-11-24 16:00:00,DebitCard,4074.38,13.63,2,West,4,2.1,Sports,Outdoor,Levis,10,False,Mobile,Organic
O000210,C02536,P00733,2023-10-30 00:00:00,2023-11-04 00:00:00,UPI,1432.88,0.91,1,East,5,3.3,Apparel,Dresses,Sony,23,False,Desktop,Organic
O000211,C01729,P00193,2023-10-26 06:00:00,2023-11-05 06:00:00,DebitCard,495.11,12.11,4,North,10,2.3,Beauty,Haircare,Apple,350,False,Mobile,Organic
O000212,C02289,P00067,2024-08-31 11:00:00,2024-09-05 11:00:00,Wallet,1999.65,6.21,2,South,5,4.3,Beauty,Fragrance,Apple,457,True,Mobile,Organic
O000213,C01667,P00198,2024-06-04 16:00:00,2024-06-07 16:00:00,DebitCard,906.91,21.6,1,East,3,3.1,Electronics,Smartphones,Nike,246,False,Tablet,Organic
O000214,C02036,P00037,2023-02-03 17:00:00,2023-02-13 17:00:00,UPI,1553.75,36.07,4,West,10,5.0,Beauty,Fragrance,L'Oreal,470,False,Desktop,CampaignA
O000215,C00505,P00588,2024-02-09 17:00:00,2024-02-14 17:00:00,UPI,1349.95,14.07,2,North,5,1.3,Apparel,Jeans,LG,91,False,Mobile,CampaignB
O000216,C00476,P00757,2025-01-04 12:00:00,2025-01-14 12:00:00,CreditCard,425.09,37.75,4,North,10,2.2,Sports,Outdoor,Nike,348,False,Mobile,CampaignB
O000217,C02389,P00471,2025-07-24 19:00:00,2025-08-01 19:00:00,CreditCard,4601.09,16.19,4,South,8,1.8,Beauty,Fragrance,Sony,17,False,Tablet,SocialMedia
O000218,C00846,P00373,2025-06-01 18:00:00,2025-06-04 18:00:00,COD,2013.75,3.99,1,North,3,4.4,Home,Appliances,Philips,102,False,Desktop,Organic
O000219,C00123,P00151,2023-02-21 17:00:00,2023-02-24 17:00:00,CreditCard,540.73,19.93,1,North,3,3.0,Sports,TeamSports,Puma,110,True,Mobile,Organic
O000220,C01581,P00292,2025-01-31 23:00:00,2025-02-03 23:00:00,Wallet,902.29,42.04,2,South,3,1.3,Beauty,Fragrance,Nike,188,False,Desktop,SocialMedia
O000221,C01805,P00055,2024-06-13 19:00:00,2024-06-22 19:00:00,DebitCard,375.46,42.97,1,West,9,3.8,Sports,Outdoor,Sony,10,False,Desktop,CampaignA
O000222,C00529,P00619,2024-06-15 19:00:00,2024-06-18 19:00:00,Wallet,2075.32,27.45,3,North,3,2.5,Electronics,Cameras,Levis,73,False,Tablet,CampaignA
O000223,C00591,P00049,2025-03-10 13:00:00,2025-03-12 13:00:00,CreditCard,603.62,34.84,1,East,2,1.6,Electronics,Smartphones,Apple,355,False,Tablet,CampaignA
O000224,C00486,P00890,2024-01-31 17:00:00,2024-02-06 17:00:00,Wallet,2245.94,40.73,1,North,6,4.0,Home,Appliances,Puma,72,False,Desktop,SocialMedia
O000225,C02114,P00762,2024-06-04 18:00:00,2024-06-12 18:00:00,CreditCard,2562.54,6.83,1,West,8,2.3,Electronics,Cameras,Sony,191,False,Mobile,CampaignB
O000226,C00775,P00414,2023-07-06 04:00:00,2023-07-14 04:00:00,Wallet,1052.07,45.87,3,East,8,4.7,Apparel,Dresses,Adidas,291,False,Tablet,CampaignB
O000227,C00642,P00770,2024-02-11 22:00:00,2024-02-18 22:00:00,CreditCard,3197.32,27.38,1,South,7,4.7,Electronics,Headphones,Samsung,499,False,Mobile,CampaignA
O000228,C02992,P00741,2023-01-07 20:00:00,2023-01-15 20:00:00,Wallet,3471.57,30.13,2,North,8,4.3,Home,Appliances,Puma,175,False,Desktop,CampaignB
O000229,C01046,P00713,2024-04-14 11:00:00,2024-04-19 11:00:00,DebitCard,4788.06,25.77,4,South,5,3.6,Sports,Fitness,Sony,173,False,Mobile,CampaignB
O000230,C02662,P00199,2023-10-29 10:00:00,2023-11-04 10:00:00,COD,4269.27,49.0,4,North,6,4.6,Apparel,Shoes,Apple,186,False,Mobile,CampaignA
O000231,C00546,P00851,2025-01-19 08:00:00,2025-01-28 08:00:00,Wallet,2783.92,41.92,3,North,9,2.2,Sports,TeamSports,Levis,437,False,Desktop,CampaignA
O000232,C01861,P00246,2023-12-09 06:00:00,2023-12-12 06:00:00,COD,2789.51,47.97,4,West,3,3.7,Apparel,Shirts,Philips,262,False,Desktop,Organic
O000233,C00815,P00838,2023-06-25 01:00:00,2023-06-30 01:00:00,CreditCard,2144.16,34.75,4,East,5,2.9,Sports,Accessories,Levis,322,False,Tablet,CampaignA
O000234,C02259,P00221,2023-09-22 04:00:00,2023-09-29 04:00:00,DebitCard,2637.14,32.27,2,West,7,4.4,Sports,Accessories,LG,35,False,Desktop,Organic
O000235,C01997,P00471,2025-08-04 19:00:00,2025-08-08 19:00:00,Wallet,3085.5,34.18,3,East,4,4.8,Beauty,Fragrance,Sony,142,False,Desktop,SocialMedia
O000236,C00798,P00072,2023-08-19 05:00:00,2023-08-21 05:00:00,UPI,4682.08,37.34,3,South,2,2.4,Apparel,Shoes,Apple,334,False,Mobile,SocialMedia
O000237,C01666,P00696,2024-01-13 18:00:00,2024-01-20 18:00:00,COD,3717.42,6.3,2,East,7,1.5,Beauty,Makeup,Sony,401,False,Desktop,SocialMedia
O000238,C02714,P00420,2024-08-31 01:00:00,2024-09-07 01:00:00,UPI,2831.81,26.08,2,West,7,2.8,Sports,Outdoor,Samsung,28,False,Tablet,CampaignA
O000239,C01277,P00288,2023-08-28 23:00:00,2023-08-31 23:00:00,UPI,4639.21,13.02,2,South,3,1.5,Home,Furniture,Levis,486,False,Tablet,CampaignB
O000240,C01514,P00299,2023-12-26 09:00:00,2023-12-29 09:00:00,CreditCard,1322.54,47.44,4,North,3,2.8,Apparel,Dresses,Adidas,288,False,Tablet,CampaignA
O000241,C00003,P00358,2025-03-05 11:00:00,2025-03-13 11:00:00,Wallet,812.41,15.95,3,South,8,4.0,Home,Furniture,Puma,203,False,Mobile,Organic
O000242,C01674,P00202,2025-01-12 00:00:00,2025-01-22 00:00:00,DebitCard,4328.23,10.11,1,South,10,2.7,Sports,Outdoor,Puma,273,False,Desktop,SocialMedia
O000243,C02675,P00865,2023-11-01 21:00:00,2023-11-07 21:00:00,COD,374.26,20.5,1,West,6,3.8,Beauty,Haircare,Levis,309,False,Tablet,CampaignA
O000244,C01782,P00101,2024-06-25 17:00:00,2024-07-02 17:00:00,Wallet,353.91,12.32,1,North,7,3.5,Apparel,Shoes,LG,50,False,Tablet,CampaignB
O000245,C00588,P00093,2025-04-18 08:00:00,2025-04-22 08:00:00,Wallet,1993.24,31.68,2,South,4,4.6,Sports,TeamSports,Sony,81,False,Desktop,CampaignB
O000246,C00315,P00940,2023-09-02 14:00:00,2023-09-06 14:00:00,DebitCard,3703.97,8.7,2,East,4,3.9,Apparel,Shoes,Sony,375,False,Mobile,CampaignB
O000247,C02338,P00074,2024-10-27 19:00:00,2024-11-01 19:00:00,CreditCard,3134.61,35.64,3,East,5,3.9,Beauty,Makeup,Sony,223,False,Desktop,CampaignB
O000248,C01930,P00835,2023-02-28 10:00:00,2023-03-05 10:00:00,Wallet,1796.89,46.32,4,East,5,1.1,Home,Appliances,LG,286,False,Desktop,SocialMedia
O000249,C00639,P00123,2024-09-12 17:00:00,2024-09-14 17:00:00,CreditCard,2519.8,41.5,3,East,2,2.1,Electronics,Cameras,Nike,374,False,Mobile,Organic
O000250,C01642,P00088,2023-12-26 12:00:00,2024-01-05 12:00:00,Wallet,3258.16,24.41,3,South,10,3.0,Sports,Fitness,Samsung,36,False,Desktop,SocialMedia
O000251,C02231,P00893,2024-05-13 18:00:00,2024-05-16 18:00:00,Wallet,747.62,1.85,4,East,3,4.4,Home,Appliances,Adidas,133,False,Desktop,CampaignB
O000252,C00413,P00244,2024-12-06 00:00:00,2024-12-14 00:00:00,UPI,1988.89,20.13,4,East,8,1.3,Apparel,Shirts,L'Oreal,220,False,Desktop,SocialMedia
O000253,C02536,P00721,2025-04-04 22:00:00,2025-04-06 22:00:00,Wallet,4494.81,12.19,4,South,2,3.0,Sports,Accessories,L'Oreal,67,False,Desktop,CampaignB
O000254,C00442,P00901,2023-11-11 00:00:00,2023-11-14 00:00:00,Wallet,3987.56,3.59,4,East,3,2.6,Electronics,Laptops,L'Oreal,143,False,Mobile,CampaignB
O000255,C01990,P00214,2023-09-13 04:00:00,2023-09-17 04:00:00,UPI,3905.85,7.94,1,North,4,3.0,Beauty,Haircare,Puma,126,False,Tablet,CampaignB
O000256,C02555,P00362,2024-07-20 02:00:00,2024-07-27 02:00:00,CreditCard,4527.36,38.18,2,West,7,4.8,Sports,Fitness,Puma,405,False,Tablet,SocialMedia
O000257,C01656,P00175,2024-10-16 00:00:00,2024-10-21 00:00:00,Wallet,1544.9,13.49,4,South,5,3.0,Apparel,Shoes,Samsung,247,False,Tablet,SocialMedia
O000258,C00899,P00605,2023-01-31 15:00:00,2023-02-05 15:00:00,CreditCard,1176.19,29.68,4,South,5,2.5,Electronics,Laptops,LG,487,False,Tablet,CampaignB
O000259,C02459,P00729,2023-07-03 22:00:00,2023-07-13 22:00:00,CreditCard,1099.88,6.44,4,South,10,3.2,Electronics,Cameras,Adidas,219,False,Mobile,CampaignB
O000260,C01810,P00789,2023-12-19 14:00:00,2023-12-23 14:00:00,Wallet,4297.41,7.98,2,West,4,3.6,Electronics,Headphones,LG,220,False,Tablet,CampaignA
O000261,C00239,P00931,2025-06-22 12:00:00,2025-06-28 12:00:00,CreditCard,1845.25,36.16,2,South,6,1.5,Beauty,Makeup,Adidas,174,False,Desktop,SocialMedia
O000262,C01078,P00088,2024-10-19 15:00:00,2024-10-23 15:00:00,COD,2709.16,30.6,3,West,4,1.7,Sports,Fitness,Samsung,411,False,Tablet,CampaignB
O000263,C02590,P00891,2025-03-06 12:00:00,2025-03-10 12:00:00,Wallet,3139.28,10.97,1,East,4,1.9,Sports,Outdoor,LG,476,False,Mobile,Organic
O000264,C01198,P00637,2024-09-11 03:00:00,2024-09-14 03:00:00,COD,1395.31,41.13,1,West,3,3.6,Sports,Accessories,Sony,236,False,Desktop,CampaignB
O000265,C02124,P00782,2023-05-29 05:00:00,2023-05-31 05:00:00,COD,4458.47,48.5,3,West,2,3.5,Apparel,Dresses,Apple,428,False,Mobile,CampaignA
O000266,C00126,P00459,2023-08-31 05:00:00,2023-09-09 05:00:00,Wallet,2186.07,31.76,4,North,9,4.7,Apparel,Dresses,Sony,147,False,Tablet,CampaignA
O000267,C02116,P00461,2023-05-08 05:00:00,2023-05-17 05:00:00,COD,2209.1,43.95,4,North,9,2.8,Electronics,Smartphones,L'Oreal,96,False,Tablet,SocialMedia
O000268,C00072,P00291,2024-12-13 18:00:00,2024-12-21 18:00:00,UPI,1090.3,4.2,2,North,8,4.6,Electronics,Headphones,Philips,217,False,Tablet,SocialMedia
O000269,C00133,P00819,2023-11-10 07:00:00,2023-11-19 07:00:00,DebitCard,4089.95,47.07,4,East,9,2.1,Beauty,Fragrance,Nike,221,False,Tablet,CampaignA
O000270,C01828,P00771,2024-08-03 22:00:00,2024-08-07 22:00:00,UPI,2694.13,27.41,4,West,4,1.9,Beauty,Skincare,L'Oreal,209,False,Mobile,CampaignA
O000271,C00779,P00065,2024-01-22 18:00:00,2024-02-01 18:00:00,DebitCard,3175.89,4.02,4,East,10,1.7,Beauty,Makeup,L'Oreal,352,False,Mobile,CampaignA
O000272,C01145,P00078,2025-08-26 05:00:00,2025-08-28 05:00:00,Wallet,4692.87,23.8,2,North,2,2.8,Electronics,Laptops,Levis,215,False,Tablet,CampaignA
O000273,C00056,P00977,2024-05-27 00:00:00,2024-06-01 00:00:00,UPI,4944.26,40.55,4,West,5,1.2,Beauty,Skincare,Samsung,90,False,Desktop,CampaignA
O000274,C01941,P00861,2023-07-31 07:00:00,2023-08-08 07:00:00,Wallet,3345.08,15.03,2,East,8,2.9,Beauty,Makeup,Puma,171,False,Desktop,SocialMedia
O000275,C01527,P00678,2025-02-09 23:00:00,2025-02-16 23:00:00,Wallet,1892.09,40.29,2,East,7,3.6,Apparel,Dresses,Levis,151,False,Tablet,SocialMedia
O000276,C01967,P00885,2023-10-06 02:00:00,2023-10-14 02:00:00,Wallet,2851.47,21.98,3,West,8,3.4,Sports,Fitness,Philips,405,False,Mobile,Organic
O000277,C00746,P00735,2025-02-02 08:00:00,2025-02-12 08:00:00,DebitCard,2822.06,19.77,4,East,10,2.6,Apparel,Shoes,Philips,368,False,Desktop,Organic
O000278,C01262,P00130,2025-08-21 05:00:00,2025-08-29 05:00:00,COD,1277.46,13.55,1,North,8,1.0,Electronics,Cameras,LG,356,False,Tablet,CampaignB
O000279,C00679,P00709,2024-09-01 18:00:00,2024-09-05 18:00:00,CreditCard,2814.2,10.25,2,South,4,3.4,Electronics,Cameras,LG,64,False,Tablet,SocialMedia
O000280,C01843,P00837,2024-04-07 01:00:00,2024-04-17 01:00:00,Wallet,4914.15,21.66,4,North,10,4.1,Beauty,Makeup,LG,186,False,Mobile,SocialMedia
O000281,C00285,P00306,2025-05-18 04:00:00,2025-05-20 04:00:00,CreditCard,2879.96,12.89,4,South,2,3.2,Sports,TeamSports,Nike,174,True,Desktop,SocialMedia
O000282,C01887,P00502,2023-05-01 08:00:00,2023-05-04 08:00:00,UPI,4219.88,42.38,2,South,3,3.9,Apparel,Shirts,LG,36,False,Desktop,CampaignA
O000283,C00041,P00661,2025-04-11 12:00:00,2025-04-13 12:00:00,DebitCard,3121.97,9.42,1,West,2,3.8,Sports,Accessories,Samsung,145,False,Tablet,Organic
O000284,C01971,P00207,2025-08-29 13:00:00,2025-08-31 13:00:00,COD,2871.58,37.24,1,West,2,4.4,Beauty,Fragrance,Apple,26,False,Desktop,CampaignA
O000285,C01504,P00145,2023-10-03 09:00:00,2023-10-13 09:00:00,UPI,674.99,31.97,1,South,10,4.8,Home,Appliances,Sony,185,False,Mobile,CampaignB
O000286,C00382,P00398,2025-04-19 22:00:00,2025-04-23 22:00:00,CreditCard,1813.83,28.69,1,East,4,3.8,Apparel,Jeans,Puma,299,False,Mobile,CampaignA
O000287,C02273,P00100,2023-08-03 23:00:00,2023-08-06 23:00:00,UPI,2409.41,40.56,1,West,3,3.8,Home,Kitchen,LG,351,False,Desktop,SocialMedia
O000288,C00258,P00388,2024-07-07 13:00:00,2024-07-12 13:00:00,Wallet,4269.16,36.32,1,North,5,3.2,Electronics,Laptops,L'Oreal,152,False,Tablet,CampaignA
O000289,C02709,P00809,2023-05-04 02:00:00,2023-05-14 02:00:00,UPI,2975.4,22.2,4,East,10,1.9,Apparel,Jeans,L'Oreal,435,False,Desktop,Organic
O000290,C02436,P00154,2023-11-05 23:00:00,2023-11-10 23:00:00,DebitCard,4878.21,21.58,4,West,5,3.7,Apparel,Jeans,L'Oreal,48,False,Tablet,CampaignA
O000291,C00741,P00298,2023-12-23 11:00:00,2023-12-27 11:00:00,DebitCard,3826.31,42.25,4,North,4,5.0,Beauty,Skincare,Apple,311,False,Tablet,CampaignA
O000292,C00712,P00044,2024-11-17 23:00:00,2024-11-23 23:00:00,UPI,1952.51,23.16,3,North,6,4.7,Sports,Outdoor,Samsung,165,True,Tablet,Organic
O000293,C01527,P00969,2025-01-04 10:00:00,2025-01-10 10:00:00,DebitCard,1201.82,23.69,2,West,6,1.3,Beauty,Fragrance,Nike,147,False,Tablet,SocialMedia
O000294,C02273,P00735,2023-11-29 03:00:00,2023-12-06 03:00:00,DebitCard,2833.28,24.77,1,West,7,2.4,Apparel,Shoes,Philips,395,False,Tablet,CampaignA
O000295,C02681,P00824,2024-10-20 01:00:00,2024-10-23 01:00:00,UPI,1029.78,33.82,2,North,3,4.9,Sports,Accessories,Sony,179,False,Desktop,CampaignB
O000296,C01686,P00373,2025-07-13 05:00:00,2025-07-18 05:00:00,UPI,3854.72,34.11,2,West,5,2.7,Home,Appliances,Philips,334,False,Desktop,CampaignA
O000297,C02275,P00774,2025-08-14 20:00:00,2025-08-20 20:00:00,COD,1737.56,36.33,4,East,6,4.3,Electronics,Headphones,Apple,368,False,Mobile,SocialMedia
O000298,C01911,P00006,2025-07-08 19:00:00,2025-07-15 19:00:00,CreditCard,2891.72,4.28,2,South,7,1.7,Sports,Fitness,L'Oreal,106,False,Desktop,Organic
O000299,C01866,P00817,2024-04-27 16:00:00,2024-05-02 16:00:00,Wallet,2261.15,36.06,2,East,5,2.8,Home,Furniture,Nike,316,False,Mobile,CampaignB
O000300,C01309,P00550,2024-11-12 07:00:00,2024-11-17 07:00:00,COD,4626.29,7.71,3,South,5,4.9,Electronics,Smartphones,Puma,442,False,Desktop,CampaignB
O000301,C00306,P00107,2023-11-09 22:00:00,2023-11-14 22:00:00,COD,2679.01,10.33,1,East,5,4.2,Sports,Outdoor,Sony,288,False,Mobile,CampaignA
O000302,C02933,P00834,2023-06-13 16:00:00,2023-06-16 16:00:00,DebitCard,4734.36,35.0,2,North,3,1.9,Beauty,Makeup,Adidas,335,False,Tablet,CampaignA
O000303,C00164,P00012,2024-10-20 11:00:00,2024-10-27 11:00:00,Wallet,701.15,45.2,1,East,7,4.2,Beauty,Skincare,LG,129,False,Desktop,Organic
O000304,C01272,P00274,2024-11-01 02:00:00,2024-11-05 02:00:00,Wallet,1011.2,2.32,3,East,4,1.6,Sports,Accessories,Puma,230,False,Desktop,CampaignB
O000305,C00655,P00651,2025-02-26 08:00:00,2025-03-02 08:00:00,CreditCard,3373.41,5.41,2,West,4,3.4,Sports,Accessories,Samsung,366,False,Desktop,CampaignA
