customer_id,join_date,age,gender,location,preferred_payment,total_orders,total_returns,avg_order_value
C01577,2024-06-20,64,Female,Delhi,COD,57,10,1567.36
C01578,2024-06-15,48,Male,Hyderabad,DebitCard,38,4,2818.95
C01579,2022-10-03,58,Male,Delhi,COD,62,6,2243.36
C01580,2023-07-11,63,Male,Mumbai,UPI,79,5,509.01
C01581,2023-12-12,43,Female,Hyderabad,Wallet,89,12,905.37
C01582,2024-12-31,22,Female,Chennai,COD,70,1,2118.89
C01583,2020-04-05,37,Female,Hyderabad,DebitCard,82,18,2715.7
C01584,2023-01-16,58,Female,Hyderabad,Wallet,65,10,388.88
C01585,2023-01-06,28,Female,Chennai,Wallet,62,19,2493.62
C01586,2023-08-04,50,Female,Chennai,COD,56,4,1816.9
C01587,2023-02-17,55,Female,Kolkata,COD,67,8,1774.45
C01588,2022-03-24,44,Female,Mumbai,CreditCard,17,5,2886.1
C01589,2021-05-05,51,Male,Chennai,CreditCard,8,16,2318.64
C01590,2021-03-27,32,Female,Bangalore,Wallet,60,18,2595.32
C01591,2024-03-03,49,Female,Bangalore,CreditCard,40,7,1255.79
C01592,2020-06-13,38,Female,Mumbai,DebitCard,81,6,1796.78
C01593,2020-06-30,63,Male,Delhi,UPI,89,4,1961.6
C01594,2021-04-13,22,Female,Delhi,Wallet,62,14,1168.28
C01595,2022-06-28,23,Female,Bangalore,UPI,41,9,1839.67
C01596,2022-01-04,55,Male,Chennai,CreditCard,12,15,938.97
C01597,2022-04-02,39,Female,Mumbai,COD,93,8,687.11
C01598,2022-08-01,35,Male,Delhi,Wallet,89,6,1309.72
C01599,2020-01-07,31,Male,Delhi,CreditCard,54,10,2296.08
C01600,2020-11-25,27,Male,Hyderabad,DebitCard,89,8,2773.71
C01601,2022-02-13,63,Male,Bangalore,Wallet,93,16,1535.83
C01602,2024-08-23,30,Female,Chennai,Wallet,11,8,2035.62
C01603,2020-05-30,48,Male,Mumbai,COD,60,2,578.2
C01604,2023-01-13,47,Male,Delhi,Wallet,68,7,2742.05
C01605,2020-05-26,20,Male,Hyderabad,COD,78,18,1835.23
C01606,2024-07-05,47,Male,Bangalore,CreditCard,46,19,2406.91
C01607,2023-11-05,23,Male,Bangalore,DebitCard,38,15,2444.99
C01608,2022-07-03,46,Female,Mumbai,DebitCard,61,6,992.5
C01609,2024-04-20,25,Male,Delhi,Wallet,17,6,1728.77
C01610,2023-08-01,61,Female,Mumbai,Wallet,66,19,2893.3
C01611,2021-11-30,62,Female,Mumbai,CreditCard,72,12,542.01
C01612,2020-03-22,60,Male,Kolkata,COD,36,2,2144.23
C01613,2021-05-28,61,Female,Hyderabad,DebitCard,74,11,2898.11
C01614,2022-03-25,50,Male,Bangalore,COD,7,7,1111.56
C01615,2021-12-09,34,Male,Kolkata,CreditCard,16,12,2625.91
C01616,2024-03-26,28,Male,Chennai,DebitCard,14,19,2820.88
C01617,2022-01-15,30,Male,Bangalore,DebitCard,80,15,2317.13
C01618,2022-10-19,28,Female,Bangalore,UPI,25,6,924.59
C01619,2023-11-10,48,Female,Hyderabad,CreditCard,4,3,1201.8
C01620,2021-12-07,45,Male,Chennai,CreditCard,29,11,396.69
C01621,2021-04-15,61,Female,Delhi,UPI,56,16,2544.92
C01622,2023-02-16,23,Male,Chennai,COD,6,0,2593.95
C01623,2021-01-30,58,Female,Delhi,UPI,1,16,2008.32
C01624,2024-04-04,33,Male,Chennai,CreditCard,39,1,1251.83
C01625,2020-09-17,21,Male,Mumbai,COD,1,5,507.39
C01626,2022-03-15,52,Male,Chennai,DebitCard,63,11,2333.26
C01627,2022-07-22,43,Male,Kolkata,UPI,57,10,2261.62
C01628,2023-07-03,29,Female,Kolkata,COD,67,10,2764.03
C01629,2024-10-23,28,Female,Hyderabad,COD,65,17,2272.44
C01630,2022-06-23,54,Male,Delhi,COD,65,7,2537.48
C01631,2023-06-03,42,Female,Bangalore,UPI,21,6,2314.08
C01632,2022-12-12,35,Female,Hyderabad,DebitCard,30,13,2002.86
C01633,2022-07-28,36,Female,Kolkata,COD,96,15,1452.81
C01634,2024-03-03,40,Male,Kolkata,UPI,33,11,2735.72
C01635,2024-03-09,55,Male,Delhi,CreditCard,48,8,2057.62
C01636,2022-05-03,35,Female,Kolkata,UPI,22,19,1375.56
C01637,2023-10-19,43,Female,Kolkata,UPI,94,15,525.37
C01638,2023-07-27,23,Male,Delhi,UPI,54,18,1084.9
C01639,2021-08-15,21,Male,Kolkata,COD,4,15,1768.06
C01640,2021-12-14,61,Male,Bangalore,UPI,87,8,1044.22
C01641,2023-03-27,46,Female,Mumbai,CreditCard,55,12,897.34
C01642,2021-09-23,51,Female,Hyderabad,COD,44,4,1723.96
C01643,2020-02-28,34,Male,Bangalore,CreditCard,89,18,758.51
C01644,2024-10-16,60,Female,Bangalore,Wallet,12,9,2461.11
C01645,2020-05-07,60,Female,Mumbai,UPI,81,6,1607.79
C01646,2022-01-05,33,Female,Hyderabad,COD,79,8,1849.43
C01647,2021-12-21,19,Female,Bangalore,COD,74,13,697.93
C01648,2023-02-12,51,Female,Kolkata,UPI,99,14,1176.36
C01649,2023-05-17,25,Male,Mumbai,DebitCard,52,12,1407.24
C01650,2021-06-09,30,Female,Hyderabad,DebitCard,93,9,2482.17
C01651,2021-06-04,59,Male,Chennai,CreditCard,76,13,2379.43
C01652,2021-07-05,25,Male,Delhi,UPI,65,11,902.04
C01653,2020-08-24,47,Male,Kolkata,UPI,65,18,1963.68
C01654,2023-07-28,49,Male,Mumbai,Wallet,10,5,957.33
C01655,2023-10-14,53,Male,Delhi,DebitCard,18,11,2968.27
C01656,2023-05-09,64,Male,Chennai,DebitCard,47,12,2870.73
C01657,2024-11-16,47,Female,Bangalore,UPI,66,7,1820.81
C01658,2023-07-25,18,Male,Bangalore,CreditCard,49,15,2187.04
C01659,2023-06-12,60,Female,Hyderabad,UPI,72,1,2463.86
C01660,2021-05-08,56,Male,Mumbai,CreditCard,22,6,2246.7
C01661,2020-01-04,34,Female,Mumbai,DebitCard,86,11,2189.54
C01662,2021-10-27,37,Female,Hyderabad,Wallet,26,6,2888.1
C01663,2021-03-17,41,Male,Delhi,COD,90,18,1910.43
C01664,2020-01-29,39,Female,Bangalore,DebitCard,9,13,2018.02
C01665,2023-02-06,46,Female,Bangalore,CreditCard,21,8,2593.03
C01666,2021-09-01,39,Female,Mumbai,UPI,95,17,2108.71
C01667,2024-10-16,61,Female,Mumbai,DebitCard,63,10,2278.92
C01668,2022-03-15,26,Female,Hyderabad,Wallet,6,15,932.26
C01669,2020-03-15,54,Female,Chennai,CreditCard,14,18,1302.42
C01670,2022-04-17,27,Male,Delhi,UPI,33,10,697.71
C01671,2023-03-15,53,Male,Kolkata,COD,71,17,1665.57
C01672,2020-05-07,54,Female,Chennai,CreditCard,24,10,1530.46
C01673,2020-02-11,45,Male,Chennai,UPI,73,3,2992.34
C01674,2023-10-11,45,Female,Mumbai,COD,75,17,1950.26
C01675,2020-02-10,59,Male,Mumbai,UPI,87,18,2423.4
C01676,2022-07-22,60,Female,Mumbai,COD,51,12,1201.84
C01677,2020-02-03,38,Other,Chennai,COD,2,3,2545.17
C01678,2022-11-06,41,Male,Delhi,COD,15,9,1960.73
C01679,2024-08-27,59,Male,Mumbai,UPI,35,4,2181.88
C01680,2023-03-22,57,Female,Bangalore,COD,36,2,1094.96
C01681,2022-09-24,19,Female,Delhi,CreditCard,92,15,1781.32
C01682,2023-11-02,25,Male,Bangalore,Wallet,39,7,2011.9
C01683,2021-08-10,44,Male,Delhi,Wallet,4,6,1890.56
C01684,2024-06-10,39,Female,Mumbai,COD,64,18,2771.02
C01685,2024-07-10,54,Female,Kolkata,Wallet,74,13,2725.34
C01686,2020-12-07,44,Male,Hyderabad,Wallet,6,14,2921.66
C01687,2020-01-27,46,Male,Mumbai,COD,57,16,2102.06
C01688,2023-08-03,20,Female,Chennai,COD,30,0,2924.17
C01689,2021-10-07,61,Male,Kolkata,CreditCard,99,5,2547.69
C01690,2021-12-31,30,Male,Chennai,DebitCard,74,14,1031.25
C01691,2020-06-16,62,Female,Delhi,UPI,96,11,1454.08
C01692,2021-09-01,27,Male,Chennai,COD,67,19,943.66
C01693,2020-09-24,53,Female,Kolkata,COD,90,1,311.33
C01694,2024-11-07,26,Male,Kolkata,Wallet,15,4,807.73
C01695,2022-03-31,44,Female,Mumbai,CreditCard,17,8,310.96
C01696,2021-03-30,51,Female,Bangalore,Wallet,91,19,2243.56
C01697,2022-06-24,18,Male,Mumbai,COD,18,13,1448.94
C01698,2024-09-04,49,Female,Delhi,COD,19,17,1143.95
C01699,2023-11-25,42,Male,Chennai,Wallet,76,7,2356.65
C01700,2022-07-10,46,Female,Bangalore,COD,88,1,2547.71
C01701,2022-09-07,24,Female,Hyderabad,DebitCard,69,8,2933.31
C01702,2024-02-08,20,Male,Kolkata,UPI,24,6,2033.44
C01703,2021-12-02,37,Male,Bangalore,UPI,91,17,1546.13
C01704,2021-09-25,37,Male,Bangalore,UPI,48,15,1124.21
C01705,2024-04-30,47,Female,Mumbai,DebitCard,30,4,900.26
C01706,2024-05-18,52,Male,Hyderabad,COD,15,14,874.9
C01707,2020-05-09,52,Male,Kolkata,Wallet,47,4,1404.81
C01708,2022-10-16,56,Male,Delhi,CreditCard,44,10,2977.82
C01709,2023-10-18,44,Male,Delhi,COD,98,13,302.3
C01710,2024-09-24,43,Female,Bangalore,DebitCard,27,18,832.46
C01711,2022-03-29,31,Male,Bangalore,DebitCard,84,2,808.66
C01712,2021-11-23,34,Female,Chennai,UPI,64,9,2236.22
C01713,2023-08-08,35,Male,Hyderabad,COD,41,5,1251.71
C01714,2023-10-26,62,Male,Kolkata,UPI,96,2,1534.6
C01715,2022-03-04,46,Female,Bangalore,CreditCard,68,1,701.29
C01716,2020-01-29,37,Other,Chennai,UPI,5,12,1393.49
C01717,2020-05-28,44,Female,Hyderabad,CreditCard,53,17,578.64
C01718,2024-12-07,35,Male,Kolkata,DebitCard,8,1,1739.22
C01719,2023-08-12,21,Male,Delhi,UPI,22,14,564.43
C01720,2020-01-11,18,Female,Chennai,UPI,7,4,2434.37
C01721,2024-03-15,18,Male,Hyderabad,Wallet,22,14,1829.82
C01722,2021-11-06,43,Male,Chennai,DebitCard,46,16,2254.71
C01723,2023-02-10,62,Female,Bangalore,Wallet,30,1,1429.99
C01724,2020-07-05,37,Female,Mumbai,CreditCard,16,17,1330.03
C01725,2022-03-17,40,Other,Delhi,CreditCard,79,14,565.16
C01726,2022-01-13,27,Female,Bangalore,DebitCard,5,19,1714.41
C01727,2023-06-04,28,Female,Bangalore,CreditCard,67,2,1689.16
C01728,2023-08-26,58,Male,Hyderabad,DebitCard,23,4,1563.88
C01729,2020-04-07,58,Male,Chennai,CreditCard,61,10,2299.4
C01730,2020-02-24,22,Female,Delhi,COD,74,8,2547.76
C01731,2021-09-14,18,Female,Bangalore,UPI,5,4,2327.13
C01732,2021-10-25,34,Male,Hyderabad,COD,23,0,688.44
C01733,2022-01-27,39,Male,Delhi,DebitCard,79,13,1979.56
C01734,2021-02-09,51,Male,Chennai,DebitCard,82,4,516.87
C01735,2020-03-09,62,Female,Bangalore,COD,25,7,2175.48
C01736,2023-08-28,58,Male,Kolkata,UPI,8,13,1330.97
C01737,2023-08-05,46,Male,Bangalore,UPI,95,15,657.75
C01738,2024-11-20,21,Female,Bangalore,Wallet,21,5,2627.54
C01739,2024-04-20,22,Female,Delhi,CreditCard,2,7,1957.82
C01740,2022-01-20,28,Male,Delhi,Wallet,22,1,1257.76
C01741,2023-03-17,38,Female,Delhi,UPI,72,18,382.96
C01742,2024-01-30,52,Female,Delhi,COD,87,8,1750.74
C01743,2024-10-28,29,Male,Hyderabad,CreditCard,96,4,2792.71
C01744,2023-06-21,43,Male,Mumbai,COD,72,4,1910.23
C01745,2024-02-23,36,Male,Hyderabad,Wallet,68,18,2923.46
C01746,2022-08-15,62,Male,Bangalore,DebitCard,64,3,668.42
C01747,2024-03-10,24,Female,Hyderabad,COD,94,15,1834.42
C01748,2020-12-30,64,Male,Chennai,Wallet,19,15,2454.94
C01749,2021-04-26,24,Female,Kolkata,Wallet,87,15,1718.96
C01750,2020-07-19,43,Male,Delhi,Wallet,82,6,545.88
C01751,2020-06-02,57,Male,Chennai,DebitCard,53,17,1873.79
C01752,2024-01-13,22,Female,Kolkata,DebitCard,93,0,1951.69
C01753,2024-03-04,38,Male,Chennai,DebitCard,87,2,2267.51
C01754,2020-03-13,31,Male,Bangalore,CreditCard,97,7,2355.27
C01755,2021-12-13,21,Male,Delhi,DebitCard,52,0,2381.09
C01756,2020-10-22,40,Male,Chennai,DebitCard,47,6,2091.3
C01757,2022-11-06,59,Female,Bangalore,DebitCard,82,6,882.69
C01758,2024-07-22,37,Male,Delhi,COD,54,7,1391.44
C01759,2023-05-25,32,Female,Mumbai,DebitCard,44,18,2395.55
C01760,2020-03-01,62,Female,Bangalore,CreditCard,97,16,2874.25
C01761,2022-07-27,46,Male,Hyderabad,Wallet,7,10,513.16
C01762,2024-06-27,25,Male,Delhi,COD,92,14,1745.95
C01763,2020-02-11,58,Female,Chennai,UPI,1,8,1143.81
C01764,2020-01-25,36,Female,Kolkata,DebitCard,63,16,908.56
C01765,2022-11-28,56,Male,Chennai,Wallet,98,10,1665.69
C01766,2024-12-31,63,Female,Hyderabad,Wallet,39,5,1936.44
C01767,2020-05-10,45,Male,Hyderabad,COD,19,8,326.39
C01768,2024-03-01,63,Female,Chennai,UPI,31,17,2406.56
C01769,2023-06-06,44,Male,Kolkata,CreditCard,77,19,2513.68
C01770,2020-04-17,21,Female,Delhi,Wallet,24,1,2906.88
C01771,2020-06-20,32,Female,Bangalore,Wallet,69,3,787.74
C01772,2023-12-29,52,Male,Hyderabad,Wallet,87,17,1905.29
C01773,2024-02-10,54,Male,Hyderabad,Wallet,83,0,1451.89
C01774,2020-04-11,18,Male,Hyderabad,COD,65,10,1204.04
C01775,2022-05-15,20,Other,Kolkata,UPI,33,2,1827.21
C01776,2021-06-07,64,Male,Mumbai,Wallet,59,7,2412.43
C01777,2020-10-01,41,Male,Kolkata,CreditCard,33,4,362.24
C01778,2024-06-24,44,Female,Delhi,CreditCard,32,19,2917.38
C01779,2022-12-03,57,Female,Delhi,DebitCard,59,4,2486.68
C01780,2022-03-27,53,Female,Delhi,Wallet,92,10,2328.11
C01781,2022-08-14,51,Female,Delhi,Wallet,41,11,2353.05
C01782,2022-11-06,46,Male,Delhi,Wallet,12,8,1350.46
C01783,2020-11-25,41,Female,Chennai,Wallet,73,12,2329.38
C01784,2024-05-11,41,Male,Hyderabad,Wallet,11,19,1344.28
C01785,2024-02-29,59,Male,Kolkata,CreditCard,97,2,2726.51
C01786,2020-01-12,21,Female,Chennai,UPI,19,12,778.5
C01787,2023-09-03,20,Female,Kolkata,UPI,54,10,1089.34
C01788,2024-06-03,51,Male,Mumbai,DebitCard,57,10,1788.61
C01789,2020-08-03,40,Female,Bangalore,CreditCard,42,19,1161.87
C01790,2020-12-04,40,Male,Hyderabad,Wallet,98,6,1445.44
C01791,2024-12-04,62,Male,Mumbai,UPI,71,16,1629.54
C01792,2021-10-22,22,Female,Chennai,COD,31,15,2612.15
C01793,2023-01-09,48,Male,Bangalore,COD,52,13,1712.62
C01794,2024-10-16,58,Male,Mumbai,COD,2,0,1278.64
C01795,2024-02-17,23,Female,Kolkata,Wallet,83,10,968.89
C01796,2021-01-08,54,Other,Bangalore,Wallet,38,12,1403.43
C01797,2022-09-02,27,Male,Kolkata,DebitCard,32,0,1692.49
C01798,2021-12-10,57,Female,Mumbai,DebitCard,10,1,2314.51
C01799,2023-05-08,24,Female,Chennai,DebitCard,8,8,626.83
C01800,2024-04-09,56,Female,Kolkata,COD,90,12,898.34
C01801,2021-04-10,55,Female,Bangalore,Wallet,94,4,1325.07
C01802,2023-01-17,38,Male,Mumbai,COD,75,8,1273.08
C01803,2023-07-15,37,Male,Kolkata,DebitCard,20,12,1357.72
C01804,2024-08-05,20,Male,Chennai,Wallet,20,4,2442.51
C01805,2024-05-13,39,Female,Hyderabad,CreditCard,9,14,1175.22
C01806,2021-05-03,64,Female,Chennai,UPI,72,6,1655.13
C01807,2024-04-10,21,Female,Chennai,UPI,15,13,1984.55
C01808,2020-02-16,45,Other,Hyderabad,DebitCard,98,15,926.88
C01809,2023-08-04,29,Male,Chennai,COD,88,5,2240.48
C01810,2022-02-16,55,Male,Hyderabad,CreditCard,97,1,1777.2
C01811,2022-11-05,53,Male,Hyderabad,Wallet,63,15,1506.31
C01812,2021-12-11,64,Male,Kolkata,COD,91,18,2486.42
C01813,2021-02-04,58,Male,Kolkata,DebitCard,21,4,957.44
C01814,2024-12-22,22,Male,Hyderabad,COD,5,3,2684.58
C01815,2022-09-07,30,Female,Mumbai,DebitCard,35,13,1814.83
C01816,2023-01-14,40,Female,Bangalore,UPI,85,5,1944.77
C01817,2020-09-06,47,Female,Mumbai,UPI,68,7,2662.66
C01818,2021-01-25,54,Female,Hyderabad,COD,48,2,2507.47
C01819,2024-12-10,42,Male,Bangalore,CreditCard,80,3,1924.22
C01820,2020-11-30,44,Female,Kolkata,Wallet,95,0,2333.61
C01821,2021-09-20,31,Female,Bangalore,DebitCard,90,1,1469.96
C01822,2024-03-22,64,Female,Hyderabad,Wallet,62,12,1777.92
C01823,2020-05-16,53,Male,Kolkata,UPI,35,8,467.59
C01824,2022-06-01,56,Male,Bangalore,CreditCard,70,11,542.62
C01825,2021-11-18,33,Male,Bangalore,CreditCard,97,9,2539.45
C01826,2024-03-01,39,Female,Mumbai,Wallet,21,9,461.11
C01827,2022-04-06,38,Female,Bangalore,UPI,80,17,757.38
C01828,2021-12-27,38,Female,Hyderabad,Wallet,39,11,2448.75
C01829,2024-02-09,25,Male,Delhi,COD,34,15,303.09
C01830,2021-08-16,33,Female,Delhi,CreditCard,15,5,1062.49
C01831,2023-05-31,48,Female,Delhi,CreditCard,6,9,1876.9
C01832,2022-09-16,59,Male,Hyderabad,COD,66,14,1907.71
C01833,2021-01-06,27,Male,Delhi,UPI,88,8,2398.31
C01834,2022-07-23,49,Female,Mumbai,CreditCard,56,1,1666.0
C01835,2022-09-21,51,Male,Hyderabad,DebitCard,49,17,1675.39
C01836,2021-02-05,26,Female,Kolkata,DebitCard,92,11,2258.34
C01837,2024-01-06,34,Other,Hyderabad,UPI,1,2,1646.29
C01838,2024-02-22,28,Female,Hyderabad,COD,65,6,1942.93
C01839,2021-09-06,49,Female,Bangalore,Wallet,28,8,2723.99
C01840,2023-07-20,27,Female,Bangalore,UPI,20,7,1383.92
C01841,2024-03-29,39,Female,Bangalore,Wallet,48,5,1339.84
C01842,2023-03-28,34,Male,Chennai,UPI,72,0,309.58
C01843,2023-03-21,21,Male,Mumbai,DebitCard,65,13,1956.25
C01844,2022-09-21,64,Male,Hyderabad,COD,90,15,380.38
C01845,2021-09-11,42,Female,Hyderabad,DebitCard,51,15,1661.2
C01846,2020-07-06,38,Male,Bangalore,COD,43,3,2471.43
C01847,2023-01-26,54,Male,Hyderabad,Wallet,49,5,1784.79
C01848,2020-05-10,55,Male,Kolkata,UPI,25,14,1028.02
C01849,2022-03-15,18,Female,Hyderabad,CreditCard,74,7,2422.65
C01850,2023-04-09,42,Other,Delhi,CreditCard,76,0,1028.24
C01851,2022-07-24,53,Other,Kolkata,COD,41,12,2279.19
C01852,2022-09-12,34,Female,Kolkata,COD,71,17,1947.7
C01853,2020-07-01,58,Female,Hyderabad,DebitCard,64,17,758.99
C01854,2022-09-09,41,Female,Chennai,CreditCard,61,12,2743.86
C01855,2020-12-29,19,Female,Bangalore,DebitCard,12,13,841.74
C01856,2020-02-08,57,Female,Mumbai,Wallet,81,10,2971.89
C01857,2024-03-30,32,Male,Mumbai,CreditCard,69,6,319.74
C01858,2021-05-11,49,Female,Delhi,Wallet,14,17,1011.41
C01859,2024-03-19,56,Male,Mumbai,UPI,34,3,839.62
C01860,2023-10-04,23,Male,Mumbai,DebitCard,48,16,337.78
C01861,2022-09-08,18,Female,Bangalore,COD,61,18,2277.39
C01862,2022-07-09,64,Male,Bangalore,CreditCard,81,13,2172.25
C01863,2023-11-21,40,Male,Chennai,DebitCard,35,9,2439.35
C01864,2021-12-22,56,Female,Delhi,COD,65,5,993.09
C01865,2023-03-30,34,Male,Mumbai,UPI,59,17,1499.7
C01866,2020-01-16,51,Female,Chennai,CreditCard,36,3,2079.61
C01867,2021-05-07,58,Female,Delhi,Wallet,79,10,1487.37
C01868,2023-12-20,46,Female,Kolkata,UPI,19,12,2182.78
C01869,2023-02-05,26,Female,Mumbai,COD,42,7,2011.73
C01870,2022-06-12,30,Female,Mumbai,CreditCard,69,9,609.55
C01871,2024-01-13,23,Female,Bangalore,CreditCard,19,10,2408.82
C01872,2020-11-06,23,Female,Hyderabad,UPI,39,2,2245.83
C01873,2022-01-08,37,Female,Delhi,CreditCard,69,14,2070.75
C01874,2023-04-08,20,Female,Mumbai,COD,52,7,718.75
C01875,2021-06-29,34,Female,Delhi,UPI,12,19,1023.59
C01876,2021-02-17,29,Male,Chennai,Wallet,83,17,1361.58
C01877,2020-09-07,64,Male,Chennai,UPI,47,0,1055.81
C01878,2022-01-28,62,Female,Hyderabad,UPI,76,7,915.09
C01879,2024-12-09,18,Male,Mumbai,Wallet,36,2,2474.47
C01880,2023-03-10,34,Male,Bangalore,COD,63,0,2023.23
C01881,2023-07-21,20,Female,Mumbai,DebitCard,76,19,1826.77
C01882,2023-12-10,43,Male,Delhi,DebitCard,82,15,910.07
C01883,2024-06-19,32,Male,Kolkata,Wallet,51,8,2778.81
C01884,2024-10-28,53,Other,Chennai,COD,43,16,816.19
C01885,2022-11-28,49,Female,Delhi,CreditCard,34,15,2446.37
C01886,2022-03-24,49,Male,Hyderabad,Wallet,97,5,2910.02
C01887,2020-01-29,21,Other,Chennai,DebitCard,49,6,2263.15
C01888,2022-08-15,35,Other,Bangalore,COD,18,15,2980.72
C01889,2021-04-21,36,Male,Chennai,UPI,61,7,2057.84
C01890,2020-11-13,60,Male,Kolkata,COD,57,9,887.14
C01891,2020-09-01,52,Female,Mumbai,COD,93,13,850.31
C01892,2022-01-17,57,Female,Kolkata,DebitCard,5,10,1176.32
C01893,2021-11-27,31,Female,Kolkata,DebitCard,89,1,319.25
C01894,2020-09-28,50,Female,Mumbai,CreditCard,24,11,2140.59
C01895,2024-01-03,31,Female,Chennai,CreditCard,93,19,1025.4
C01896,2024-11-06,51,Male,Hyderabad,Wallet,64,19,2500.99
C01897,2023-06-16,21,Female,Mumbai,UPI,59,12,1269.77
C01898,2021-01-11,41,Male,Mumbai,CreditCard,38,14,1595.88
C01899,2020-09-22,46,Female,Bangalore,DebitCard,33,11,2907.36
C01900,2022-07-14,36,Female,Chennai,COD,10,12,953.86
C01901,2022-07-09,23,Male,Mumbai,Wallet,37,7,2247.39
C01902,2023-10-14,50,Female,Hyderabad,CreditCard,97,15,2338.82
C01903,2020-12-05,57,Male,Delhi,COD,87,2,896.7
C01904,2021-01-23,36,Male,Chennai,COD,11,12,1652.69
C01905,2021-07-30,18,Female,Bangalore,CreditCard,24,11,1245.55
C01906,2024-09-08,22,Male,Kolkata,UPI,88,18,2384.15
C01907,2020-01-03,44,Female,Mumbai,UPI,71,1,1980.7
C01908,2023-12-23,33,Male,Hyderabad,Wallet,21,0,1585.15
C01909,2023-03-11,23,Female,Chennai,UPI,20,7,2404.28
C01910,2021-01-10,57,Female,Hyderabad,Wallet,10,8,934.92
C01911,2024-08-20,30,Female,Hyderabad,DebitCard,89,7,2334.78
C01912,2020-11-19,52,Female,Kolkata,CreditCard,47,16,2636.51
C01913,2020-05-25,36,Female,Bangalore,COD,47,8,2672.28
C01914,2020-10-19,29,Male,Chennai,Wallet,15,5,2415.92
C01915,2024-08-15,33,Male,Mumbai,UPI,44,14,1401.64
C01916,2021-03-07,60,Male,Bangalore,Wallet,62,12,2950.88
C01917,2021-12-05,27,Male,Mumbai,Wallet,6,11,1324.9
C01918,2022-08-06,42,Female,Delhi,UPI,66,12,2024.29
C01919,2021-08-07,37,Male,Hyderabad,UPI,76,6,734.9
C01920,2021-02-02,48,Female,Delhi,CreditCard,4,17,2947.21
C01921,2022-03-27,21,Female,Hyderabad,COD,23,13,2200.76
C01922,2023-09-29,61,Male,Kolkata,CreditCard,13,10,2334.12
C01923,2022-08-21,40,Female,Bangalore,CreditCard,81,13,477.6
C01924,2023-03-09,19,Male,Mumbai,UPI,31,16,2361.23
C01925,2020-07-05,39,Female,Kolkata,UPI,16,1,2391.75
C01926,2020-03-01,54,Male,Mumbai,COD,41,18,2113.79
C01927,2022-07-27,25,Female,Bangalore,Wallet,90,15,1088.16
C01928,2023-11-04,24,Other,Chennai,CreditCard,92,9,1622.16
C01929,2021-12-10,31,Male,Delhi,COD,1,7,598.17
C01930,2022-03-17,20,Male,Delhi,CreditCard,12,4,1573.29
C01931,2024-01-03,33,Female,Mumbai,Wallet,56,6,958.32
C01932,2023-09-04,36,Male,Mumbai,CreditCard,50,12,1242.56
C01933,2023-08-18,35,Female,Mumbai,DebitCard,20,15,739.02
C01934,2023-09-29,33,Female,Bangalore,COD,66,4,921.15
C01935,2020-01-11,25,Male,Chennai,UPI,36,15,506.74
C01936,2022-12-21,50,Female,Delhi,CreditCard,79,14,2783.73
C01937,2020-08-13,29,Female,Kolkata,COD,38,8,1732.11
C01938,2023-03-22,28,Female,Hyderabad,COD,22,11,1371.2
C01939,2024-09-30,22,Female,Bangalore,CreditCard,61,7,1744.58
C01940,2021-07-17,44,Male,Delhi,UPI,50,12,1996.39
C01941,2022-02-10,29,Male,Chennai,UPI,96,4,2789.07
C01942,2024-05-13,34,Other,Bangalore,CreditCard,59,13,782.47
C01943,2024-05-26,23,Female,Kolkata,COD,20,15,1097.99
C01944,2024-08-10,50,Male,Delhi,UPI,36,10,2934.63
C01945,2024-05-17,22,Female,Bangalore,CreditCard,97,19,1302.22
C01946,2023-08-26,45,Male,Delhi,CreditCard,15,11,360.92
C01947,2022-06-03,31,Male,Delhi,CreditCard,62,14,698.64
C01948,2023-06-20,22,Female,Chennai,COD,3,11,371.11
C01949,2024-02-25,50,Male,Hyderabad,UPI,93,8,2972.79
C01950,2023-10-21,58,Female,Chennai,COD,91,0,1052.95
C01951,2023-09-15,36,Male,Delhi,DebitCard,5,2,2793.57
C01952,2023-02-04,39,Female,Bangalore,UPI,56,11,2988.89
C01953,2020-08-13,22,Male,Kolkata,COD,31,19,1919.57
C01954,2022-04-04,19,Female,Chennai,UPI,86,12,389.63
C01955,2020-08-05,47,Female,Hyderabad,DebitCard,35,5,520.3
C01956,2022-07-25,64,Male,Delhi,Wallet,71,9,1600.29
C01957,2022-01-22,56,Female,Kolkata,CreditCard,70,9,1396.66
C01958,2021-05-20,21,Male,Chennai,COD,26,15,1936.68
C01959,2020-09-15,50,Male,Chennai,DebitCard,1,0,1484.89
C01960,2024-12-02,30,Female,Chennai,DebitCard,83,15,2822.01
C01961,2024-03-20,37,Male,Chennai,UPI,7,3,1743.8
C01962,2024-12-01,24,Female,Kolkata,UPI,36,5,2173.06
C01963,2020-02-23,32,Female,Bangalore,CreditCard,76,18,2720.51
C01964,2022-12-06,40,Female,Hyderabad,UPI,84,1,696.55
C01965,2021-12-27,31,Male,Hyderabad,COD,87,17,920.28
C01966,2021-11-19,40,Male,Delhi,COD,25,9,589.76
C01967,2024-03-24,36,Male,Mumbai,COD,94,3,677.02
C01968,2023-01-27,46,Female,Bangalore,Wallet,59,0,1683.98
C01969,2022-11-09,37,Female,Delhi,COD,61,14,1167.18
C01970,2024-11-11,46,Female,Delhi,UPI,29,9,1442.57
C01971,2024-05-15,41,Male,Chennai,UPI,95,17,2952.72
