return_id,order_id,return_date,return_reason,refund_amount,pickup_delay_days
R007988,O007989,2023-10-15 01:00:00,Defective,6459.24,5
R009640,O009641,2025-03-16 23:00:00,Defective,9689.8,1
R008109,O008110,2023-04-27 06:00:00,Wrong Item,11455.619999999999,2
R005382,O005383,2023-08-27 09:00:00,Changed Mind,3262.53,1
R013951,O013952,2023-08-21 13:00:00,Size Issue,10295.49,6
R013138,O013139,2025-01-02 02:00:00,Changed Mind,8396.099999999999,5
R017987,O017988,2025-05-24 22:00:00,Size Issue,6632.0,2
R013435,O013436,2023-10-24 18:00:00,Wrong Item,7467.52,1
R007725,O007726,2023-04-27 14:00:00,Other,6656.37,6
R012033,O012034,2024-01-28 13:00:00,Changed Mind,5655.28,5
R008129,O008130,2025-02-06 03:00:00,Changed Mind,2412.74,1
R012787,O012788,2023-12-26 20:00:00,Wrong Item,5404.54,3
R008292,O008293,2023-10-29 13:00:00,Changed Mind,7549.17,1
R018321,O018322,2023-12-19 10:00:00,Wrong Item,12166.32,1
R013060,O013061,2024-03-30 11:00:00,Size Issue,17665.0,2
R003295,O003296,2023-03-24 17:00:00,Changed Mind,14272.59,4
R008957,O008958,2025-01-02 17:00:00,Other,2731.08,5
R000115,O000116,2024-01-23 09:00:00,Wrong Item,2623.84,4
R005647,O005648,2024-02-04 03:00:00,Wrong Item,3567.96,4
R012624,O012625,2025-05-14 01:00:00,Size Issue,14400.04,2
R014747,O014748,2023-05-30 09:00:00,Size Issue,11657.32,4
R007181,O007182,2024-03-22 05:00:00,Wrong Item,8948.88,6
R001710,O001711,2024-10-07 13:00:00,Other,4080.51,4
R015957,O015958,2023-08-06 11:00:00,Defective,3899.74,5
R005817,O005818,2024-04-16 15:00:00,Changed Mind,6765.96,4
R015278,O015279,2024-01-04 02:00:00,Size Issue,17756.16,5
R002480,O002481,2024-06-08 08:00:00,Wrong Item,19799.68,2
R010250,O010251,2024-01-01 23:00:00,Changed Mind,2662.22,1
R004032,O004033,2025-03-21 14:00:00,Size Issue,2793.46,5
R013347,O013348,2024-01-19 20:00:00,Defective,2943.32,5
R016530,O016531,2024-09-07 01:00:00,Wrong Item,7892.64,2
R009514,O009515,2025-08-03 07:00:00,Other,2697.88,6
R004610,O004611,2024-10-06 22:00:00,Defective,18550.04,6
R005117,O005118,2023-05-01 04:00:00,Size Issue,2879.63,5
R016946,O016947,2025-06-24 20:00:00,Other,7547.16,6
R006385,O006386,2024-01-21 12:00:00,Defective,9026.01,2
R015139,O015140,2024-06-26 06:00:00,Defective,19737.92,2
R006271,O006272,2023-12-16 19:00:00,Defective,2124.09,1
R000341,O000342,2024-01-07 01:00:00,Other,6142.89,2
R000828,O000829,2025-05-13 00:00:00,Other,2109.32,4
R012529,O012530,2025-06-16 19:00:00,Changed Mind,5335.52,1
R011551,O011552,2024-11-13 10:00:00,Size Issue,1189.97,1
R009527,O009528,2024-10-02 17:00:00,Defective,4331.29,1
R011836,O011837,2025-02-08 02:00:00,Other,2865.58,3
R000313,O000314,2023-08-01 03:00:00,Defective,7263.52,2
R011697,O011698,2025-03-22 09:00:00,Changed Mind,770.38,6
R010051,O010052,2024-08-17 22:00:00,Defective,8328.04,3
R012863,O012864,2024-07-31 16:00:00,Size Issue,9308.76,2
R016070,O016071,2023-01-13 14:00:00,Other,5340.24,5
R017136,O017137,2023-02-09 23:00:00,Changed Mind,10131.51,2
R018261,O018262,2023-03-15 23:00:00,Changed Mind,17153.08,6
R004909,O004910,2024-10-09 22:00:00,Wrong Item,6461.280000000001,2
R017796,O017797,2024-05-08 05:00:00,Wrong Item,3099.4,1
R008873,O008874,2024-03-20 20:00:00,Changed Mind,4918.0,1
R018285,O018286,2023-02-04 22:00:00,Size Issue,5492.16,4
R000409,O000410,2023-12-12 20:00:00,Changed Mind,1895.81,5
R003795,O003796,2024-10-23 23:00:00,Changed Mind,1342.48,6
R002703,O002704,2023-10-30 19:00:00,Wrong Item,10579.56,1
R010342,O010343,2023-02-04 23:00:00,Defective,6302.84,3
R004981,O004982,2024-03-05 11:00:00,Other,16303.76,3
R008582,O008583,2024-04-03 03:00:00,Defective,1599.74,1
R007667,O007668,2024-04-13 10:00:00,Changed Mind,8969.82,4
R017517,O017518,2023-07-02 18:00:00,Other,2195.88,5
R017183,O017184,2023-04-22 17:00:00,Changed Mind,4043.14,3
R009725,O009726,2023-12-02 08:00:00,Defective,4359.65,3
R018153,O018154,2024-02-06 12:00:00,Changed Mind,2760.29,1
R007499,O007500,2023-11-13 03:00:00,Other,4828.2300000000005,4
R017036,O017037,2023-10-17 14:00:00,Size Issue,903.83,4
R007720,O007721,2025-06-17 17:00:00,Wrong Item,8679.18,6
R001905,O001906,2024-09-02 16:00:00,Defective,8666.22,6
R006717,O006718,2023-11-26 14:00:00,Defective,8780.3,3
R002174,O002175,2024-06-07 05:00:00,Size Issue,12662.91,5
R006769,O006770,2025-08-17 17:00:00,Wrong Item,3632.01,4
R007161,O007162,2025-04-10 16:00:00,Changed Mind,4905.0,2
R006504,O006505,2024-07-18 18:00:00,Size Issue,9722.91,5
R018765,O018766,2024-01-23 10:00:00,Changed Mind,19420.0,4
R004420,O004421,2024-05-03 20:00:00,Size Issue,7901.25,5
R001272,O001273,2024-07-19 11:00:00,Size Issue,1993.02,4
R000451,O000452,2024-08-06 20:00:00,Defective,1635.96,1
R003519,O003520,2024-07-04 05:00:00,Other,10908.150000000001,1
R017477,O017478,2025-05-28 09:00:00,Size Issue,3059.42,5
R009567,O009568,2025-06-25 05:00:00,Other,8367.66,3
R000247,O000248,2023-03-11 10:00:00,Changed Mind,7187.56,4
R017815,O017816,2023-11-15 22:00:00,Wrong Item,14954.8,3
R001747,O001748,2023-11-14 17:00:00,Other,9135.3,4
R002085,O002086,2024-10-03 22:00:00,Defective,3747.3900000000003,6
R012492,O012493,2025-06-24 08:00:00,Changed Mind,17033.12,4
R013351,O013352,2023-08-14 16:00:00,Defective,3964.26,6
R004974,O004975,2025-06-18 12:00:00,Size Issue,16659.16,2
R003498,O003499,2024-05-07 08:00:00,Changed Mind,6076.4400000000005,2
R013442,O013443,2023-03-22 17:00:00,Size Issue,13578.36,5
R001084,O001085,2023-05-15 11:00:00,Wrong Item,9917.73,3
R004935,O004936,2025-07-17 07:00:00,Wrong Item,16543.08,6
R006237,O006238,2024-10-30 10:00:00,Other,12721.28,2
R006734,O006735,2023-12-13 08:00:00,Changed Mind,3877.43,4
R012983,O012984,2024-05-24 10:00:00,Defective,1851.81,1
R014249,O014250,2024-12-20 12:00:00,Wrong Item,7809.64,6
R011982,O011983,2024-07-23 07:00:00,Defective,7553.96,4
R005922,O005923,2023-06-13 02:00:00,Wrong Item,954.61,3
R017268,O017269,2023-02-11 16:00:00,Defective,7403.04,4
R008948,O008949,2024-03-27 08:00:00,Size Issue,613.74,2
R019450,O019451,2025-08-08 16:00:00,Defective,2480.75,2
R004149,O004150,2024-10-19 10:00:00,Defective,3997.98,3
R005099,O005100,2025-04-17 17:00:00,Changed Mind,7704.44,1
R009512,O009513,2024-12-05 08:00:00,Changed Mind,6159.33,3
R013259,O013260,2024-12-06 15:00:00,Defective,8751.56,3
R017360,O017361,2024-02-09 06:00:00,Defective,8586.8,6
R017037,O017038,2023-09-02 01:00:00,Wrong Item,8603.61,1
R003335,O003336,2023-02-07 17:00:00,Defective,469.32,5
R017585,O017586,2023-08-31 02:00:00,Defective,4071.22,4
R019819,O019820,2024-05-27 09:00:00,Size Issue,7480.58,2
R013728,O013729,2024-07-19 17:00:00,Changed Mind,6216.2,5
R009893,O009894,2025-08-12 19:00:00,Wrong Item,2832.82,1
R007650,O007651,2025-05-19 16:00:00,Size Issue,11112.03,1
R002238,O002239,2023-09-12 10:00:00,Defective,1313.76,3
R014204,O014205,2023-08-15 19:00:00,Other,13411.44,2
R000251,O000252,2024-12-22 00:00:00,Other,7955.56,2
R008196,O008197,2023-04-20 09:00:00,Changed Mind,4792.56,3
R004706,O004707,2025-02-28 13:00:00,Size Issue,16449.32,2
R008143,O008144,2025-04-08 03:00:00,Changed Mind,2970.81,6
R002714,O002715,2025-05-28 23:00:00,Size Issue,1616.8,1
R018079,O018080,2023-07-31 05:00:00,Other,13827.24,2
R009529,O009530,2024-09-13 21:00:00,Size Issue,6215.37,4
R010341,O010342,2024-11-16 16:00:00,Defective,2808.76,4
R015290,O015291,2025-01-31 03:00:00,Wrong Item,12448.560000000001,4
R000326,O000327,2023-02-16 12:00:00,Size Issue,7676.92,1
R004980,O004981,2023-07-22 22:00:00,Size Issue,426.26,3
R007438,O007439,2024-08-02 19:00:00,Defective,4092.81,2
R006647,O006648,2023-12-29 09:00:00,Defective,5119.4400000000005,1
R006258,O006259,2023-07-18 03:00:00,Wrong Item,10665.04,3
R009047,O009048,2024-07-23 05:00:00,Defective,13519.11,5
R003393,O003394,2023-02-02 22:00:00,Other,4305.27,2
R017664,O017665,2023-02-01 07:00:00,Other,4255.29,1
R019414,O019415,2025-04-05 15:00:00,Defective,8734.8,4
R016117,O016118,2024-11-10 04:00:00,Size Issue,7484.14,5
R001337,O001338,2024-09-16 14:00:00,Size Issue,19508.28,2
R003168,O003169,2025-01-24 21:00:00,Wrong Item,1278.07,3
R012860,O012861,2024-10-02 18:00:00,Size Issue,18666.72,2
R019814,O019815,2023-06-11 21:00:00,Size Issue,5906.16,1
R002393,O002394,2024-07-09 17:00:00,Changed Mind,943.56,5
R019915,O019916,2025-06-27 13:00:00,Size Issue,3217.53,4
R015179,O015180,2023-04-07 19:00:00,Changed Mind,17098.24,4
R005923,O005924,2025-01-08 09:00:00,Defective,14033.310000000001,2
R016297,O016298,2024-06-27 07:00:00,Size Issue,11077.289999999999,1
R002743,O002744,2024-09-08 11:00:00,Changed Mind,1474.64,6
R005005,O005006,2023-02-28 12:00:00,Changed Mind,3906.55,5
R018716,O018717,2024-10-25 15:00:00,Changed Mind,4963.2300000000005,1
R019613,O019614,2023-12-04 16:00:00,Wrong Item,13282.380000000001,4
R011643,O011644,2023-10-08 19:00:00,Wrong Item,2811.94,4
R004119,O004120,2025-01-26 11:00:00,Defective,2866.31,4
R002090,O002091,2024-05-17 16:00:00,Defective,338.45,5
R007443,O007444,2023-01-30 18:00:00,Defective,14732.97,1
R008731,O008732,2024-12-21 06:00:00,Defective,5906.4,2
R014404,O014405,2023-10-22 14:00:00,Defective,4950.48,2
R005702,O005703,2025-07-01 11:00:00,Wrong Item,1301.05,5
R003800,O003801,2023-03-04 00:00:00,Size Issue,17978.08,6
R011419,O011420,2025-03-29 04:00:00,Other,10333.53,1
R002008,O002009,2024-02-24 22:00:00,Size Issue,3043.48,2
R001493,O001494,2025-01-13 03:00:00,Wrong Item,5444.64,1
R009282,O009283,2024-06-24 06:00:00,Defective,2934.99,2
R007789,O007790,2024-11-05 10:00:00,Size Issue,7614.780000000001,5
R003848,O003849,2025-06-11 08:00:00,Size Issue,7147.32,4
R015650,O015651,2024-02-25 03:00:00,Other,6091.48,1
R019143,O019144,2024-11-20 11:00:00,Size Issue,6297.780000000001,6
R018551,O018552,2024-04-08 21:00:00,Other,7531.24,5
R019249,O019250,2024-04-28 10:00:00,Changed Mind,7889.36,3
R004194,O004195,2025-02-19 04:00:00,Changed Mind,9401.88,3
R001512,O001513,2024-03-24 11:00:00,Size Issue,10712.08,6
R002748,O002749,2023-12-11 22:00:00,Defective,2015.63,4
R018211,O018212,2024-04-16 15:00:00,Changed Mind,6654.72,1
R003733,O003734,2023-07-20 14:00:00,Changed Mind,19074.28,6
R007654,O007655,2025-01-01 18:00:00,Other,4644.36,2
R002346,O002347,2023-03-25 07:00:00,Defective,2303.4,2
R002519,O002520,2023-09-28 12:00:00,Other,17307.28,5
R000718,O000719,2025-08-10 06:00:00,Wrong Item,5486.32,6
R000139,O000140,2023-01-28 05:00:00,Changed Mind,2033.81,6
R017947,O017948,2024-10-12 04:00:00,Wrong Item,7401.5,4
R017762,O017763,2025-08-16 01:00:00,Size Issue,13982.91,4
R002444,O002445,2023-08-10 14:00:00,Changed Mind,2098.58,4
R005198,O005199,2024-12-24 22:00:00,Changed Mind,1484.13,6
R001402,O001403,2025-02-25 16:00:00,Defective,1765.83,3
R016321,O016322,2023-12-20 20:00:00,Wrong Item,9572.039999999999,4
R001730,O001731,2024-12-30 09:00:00,Changed Mind,14465.550000000001,6
R009260,O009261,2023-12-17 15:00:00,Size Issue,6880.32,1
R003721,O003722,2025-04-16 13:00:00,Size Issue,2998.96,4
R017840,O017841,2024-06-23 13:00:00,Defective,2836.51,4
R019736,O019737,2024-08-19 08:00:00,Size Issue,14363.6,4
R008121,O008122,2023-11-08 00:00:00,Size Issue,7655.68,5
R009531,O009532,2024-03-23 07:00:00,Size Issue,8171.04,5
R017730,O017731,2024-03-05 05:00:00,Defective,889.74,4
R018906,O018907,2024-03-10 18:00:00,Changed Mind,4739.58,1
R014283,O014284,2023-09-25 02:00:00,Other,3540.99,6
R004074,O004075,2023-06-04 23:00:00,Other,4365.13,4
R009049,O009050,2025-07-11 17:00:00,Defective,5125.36,1
R006438,O006439,2024-10-18 03:00:00,Defective,1415.86,4
R002267,O002268,2024-06-30 01:00:00,Wrong Item,3757.16,1
R002830,O002831,2025-08-03 23:00:00,Size Issue,4890.52,3
R010495,O010496,2023-12-21 04:00:00,Changed Mind,700.46,4
R014177,O014178,2024-11-25 00:00:00,Other,10437.57,2
R012291,O012292,2023-11-10 23:00:00,Changed Mind,5149.18,5
R008366,O008367,2023-07-28 23:00:00,Wrong Item,2728.64,2
R016894,O016895,2024-09-06 20:00:00,Wrong Item,6610.2,5
R008466,O008467,2024-01-31 03:00:00,Other,2899.0,6
R002932,O002933,2023-09-14 14:00:00,Wrong Item,5120.13,4
R013784,O013785,2023-04-06 09:00:00,Defective,8187.34,2
R016075,O016076,2025-04-08 10:00:00,Changed Mind,3102.77,3
R012950,O012951,2024-05-21 00:00:00,Changed Mind,1521.41,2
R002946,O002947,2025-03-15 21:00:00,Size Issue,1139.54,2
R017514,O017515,2025-03-30 01:00:00,Defective,3758.9700000000003,2
R011292,O011293,2024-01-12 01:00:00,Wrong Item,8851.6,5
R019606,O019607,2023-05-26 21:00:00,Defective,3432.16,6
R009390,O009391,2023-06-19 15:00:00,Changed Mind,13434.96,4
R009293,O009294,2023-12-25 08:00:00,Size Issue,4378.68,4
R017747,O017748,2024-04-17 01:00:00,Other,4370.4,3
R006162,O006163,2025-06-30 22:00:00,Other,4562.44,1
R009758,O009759,2024-11-04 19:00:00,Wrong Item,6116.84,6
R008544,O008545,2023-05-27 16:00:00,Defective,5635.88,5
R002579,O002580,2025-01-10 12:00:00,Defective,6197.76,5
R004387,O004388,2023-05-03 13:00:00,Size Issue,5428.14,2
R011225,O011226,2023-12-21 23:00:00,Defective,907.37,2
R018149,O018150,2025-06-28 21:00:00,Wrong Item,9075.2,2
R004832,O004833,2024-03-09 01:00:00,Size Issue,19386.44,1
R009391,O009392,2023-09-09 15:00:00,Changed Mind,924.21,4
R006705,O006706,2024-10-15 10:00:00,Defective,2195.86,5
R016192,O016193,2025-01-23 07:00:00,Size Issue,1180.68,3
R002626,O002627,2024-12-20 16:00:00,Size Issue,14015.32,4
R009098,O009099,2025-06-20 02:00:00,Size Issue,3242.84,4
R010872,O010873,2023-03-18 20:00:00,Other,9438.900000000001,4
R006888,O006889,2024-02-20 02:00:00,Defective,10693.41,5
R019364,O019365,2024-01-11 09:00:00,Defective,18816.48,3
R005687,O005688,2024-06-19 18:00:00,Changed Mind,11653.92,6
R004949,O004950,2025-08-21 04:00:00,Changed Mind,6628.24,5
R014306,O014307,2023-04-24 17:00:00,Size Issue,17274.88,1
R011330,O011331,2024-03-19 16:00:00,Defective,3398.1,6
R019490,O019491,2024-05-02 01:00:00,Changed Mind,11059.289999999999,2
R001805,O001806,2023-11-14 03:00:00,Other,1882.6799999999998,4
R013811,O013812,2025-05-25 01:00:00,Size Issue,2791.06,6
R011997,O011998,2023-03-06 15:00:00,Defective,7884.2,4
R016480,O016481,2024-02-04 03:00:00,Other,3083.27,5
R008508,O008509,2025-05-30 04:00:00,Other,2354.4,2
R019715,O019716,2025-02-25 11:00:00,Wrong Item,11353.83,6
R008575,O008576,2025-07-06 00:00:00,Defective,558.32,4
R004877,O004878,2024-02-26 02:00:00,Other,4202.78,2
R010879,O010880,2025-03-14 19:00:00,Changed Mind,7503.84,2
R001147,O001148,2024-08-17 05:00:00,Changed Mind,3901.7,6
R006076,O006077,2025-01-22 14:00:00,Changed Mind,3529.41,2
R006309,O006310,2025-07-03 01:00:00,Size Issue,3876.24,4
R006210,O006211,2023-10-20 22:00:00,Changed Mind,6846.86,6
R016879,O016880,2025-01-27 23:00:00,Other,4515.24,1
R005714,O005715,2025-01-16 02:00:00,Defective,4706.64,4
R015992,O015993,2025-09-05 12:00:00,Size Issue,5674.38,5
R015143,O015144,2023-03-04 16:00:00,Other,1724.14,3
R013302,O013303,2023-08-01 12:00:00,Other,8196.66,1
R000424,O000425,2025-03-01 04:00:00,Changed Mind,4307.58,3
R007360,O007361,2025-06-05 10:00:00,Wrong Item,4907.48,1
R019416,O019417,2023-07-11 12:00:00,Size Issue,2082.36,1
R007241,O007242,2023-08-18 22:00:00,Wrong Item,8006.400000000001,4
R015703,O015704,2025-03-15 00:00:00,Other,16332.44,5
R009995,O009996,2024-11-06 23:00:00,Wrong Item,19480.56,6
R015486,O015487,2024-11-11 06:00:00,Size Issue,2289.75,4
R002177,O002178,2023-02-14 03:00:00,Defective,2943.04,5
R007051,O007052,2023-05-10 16:00:00,Changed Mind,3236.15,5
R006405,O006406,2023-08-25 22:00:00,Changed Mind,6487.74,3
R005351,O005352,2024-06-23 22:00:00,Changed Mind,4263.82,6
R012906,O012907,2023-04-11 08:00:00,Defective,7768.17,4
R001606,O001607,2025-05-04 21:00:00,Defective,578.23,5
R003062,O003063,2025-03-22 11:00:00,Other,8463.900000000001,3
R017402,O017403,2025-08-28 20:00:00,Defective,15993.96,5
R003488,O003489,2023-01-21 03:00:00,Other,5038.24,3
R004201,O004202,2023-02-02 01:00:00,Changed Mind,11984.369999999999,1
R018505,O018506,2025-06-09 19:00:00,Changed Mind,2542.1,3
R017687,O017688,2024-11-05 11:00:00,Changed Mind,4016.54,6
R016598,O016599,2024-04-19 09:00:00,Other,3483.36,6
R002805,O002806,2023-10-11 12:00:00,Defective,6241.82,4
R012349,O012350,2025-06-13 03:00:00,Wrong Item,2669.88,2
R018689,O018690,2024-07-28 00:00:00,Defective,503.31,3
R006248,O006249,2024-05-06 08:00:00,Wrong Item,3524.49,5
R009704,O009705,2025-08-08 23:00:00,Size Issue,12676.16,2
R006914,O006915,2024-08-08 02:00:00,Changed Mind,2664.75,5
R014037,O014038,2023-12-05 08:00:00,Other,3456.56,5
R004031,O004032,2023-06-30 07:00:00,Other,9679.64,6
R004449,O004450,2023-10-23 22:00:00,Defective,8783.98,3
R011262,O011263,2023-01-24 11:00:00,Other,2648.36,6
R018576,O018577,2024-12-12 19:00:00,Wrong Item,3404.01,6
R003528,O003529,2024-01-10 19:00:00,Size Issue,17126.56,1
R018787,O018788,2023-08-20 03:00:00,Size Issue,4988.91,3
R015569,O015570,2023-07-20 04:00:00,Other,6413.8,4
R017682,O017683,2024-07-22 00:00:00,Changed Mind,2625.74,6
R002319,O002320,2025-07-07 11:00:00,Size Issue,2549.15,6
R012783,O012784,2025-02-22 21:00:00,Defective,800.5,3
R008099,O008100,2024-03-14 17:00:00,Size Issue,2255.07,1
R003509,O003510,2024-02-22 16:00:00,Wrong Item,7282.98,4
R011340,O011341,2024-10-21 09:00:00,Wrong Item,1626.3,1
R008165,O008166,2023-12-19 19:00:00,Size Issue,4164.21,2
R005394,O005395,2024-01-24 23:00:00,Defective,3346.36,6
R008025,O008026,2023-09-30 09:00:00,Size Issue,1010.69,3
R004393,O004394,2023-09-23 22:00:00,Changed Mind,12010.6,1
R004590,O004591,2024-04-27 21:00:00,Changed Mind,894.9,5
R016144,O016145,2023-09-01 08:00:00,Changed Mind,11547.36,4
R001052,O001053,2025-08-15 06:00:00,Changed Mind,6080.9,5
R010330,O010331,2023-05-31 04:00:00,Other,2555.23,1
R016861,O016862,2024-02-14 22:00:00,Changed Mind,3903.04,4
R002578,O002579,2023-08-19 07:00:00,Size Issue,7642.77,3
R010504,O010505,2023-08-07 21:00:00,Wrong Item,3700.65,3
R019882,O019883,2025-05-28 13:00:00,Changed Mind,5381.549999999999,5
R008352,O008353,2023-02-23 09:00:00,Changed Mind,2039.64,2
R017458,O017459,2023-05-18 19:00:00,Size Issue,522.64,4
R019375,O019376,2025-03-07 12:00:00,Defective,3309.54,2
R004724,O004725,2023-09-08 02:00:00,Changed Mind,993.97,3
R018918,O018919,2023-03-08 09:00:00,Other,4267.5599999999995,6
R002232,O002233,2024-04-19 17:00:00,Size Issue,4723.2,2
R002777,O002778,2025-01-26 04:00:00,Changed Mind,3583.72,4
R015131,O015132,2025-09-15 11:00:00,Changed Mind,16132.04,5
R001290,O001291,2023-05-03 05:00:00,Changed Mind,3265.42,6
R014761,O014762,2024-07-27 12:00:00,Changed Mind,8112.62,3
R002207,O002208,2024-02-29 08:00:00,Defective,11348.19,1
R003449,O003450,2023-08-17 13:00:00,Defective,2652.46,4
R015249,O015250,2024-11-23 08:00:00,Size Issue,9048.57,6
R009509,O009510,2023-11-14 10:00:00,Defective,1736.3999999999999,6
R003035,O003036,2024-03-13 21:00:00,Changed Mind,10944.27,4
R016262,O016263,2024-02-08 02:00:00,Size Issue,9067.12,4
R016817,O016818,2024-06-09 22:00:00,Changed Mind,3739.08,1
R015337,O015338,2024-08-06 23:00:00,Size Issue,5910.36,3
R010182,O010183,2023-11-17 07:00:00,Size Issue,302.56,3
R002998,O002999,2024-01-22 21:00:00,Size Issue,10061.31,5
R006759,O006760,2023-08-19 13:00:00,Defective,12069.44,3
R002265,O002266,2024-10-26 20:00:00,Changed Mind,1233.8,3
R007337,O007338,2024-05-11 11:00:00,Other,10623.06,3
R010676,O010677,2025-06-17 10:00:00,Other,3525.47,6
R004505,O004506,2024-12-11 01:00:00,Wrong Item,5670.63,1
R018426,O018427,2025-08-06 06:00:00,Wrong Item,14133.869999999999,6
R019201,O019202,2024-02-20 17:00:00,Defective,9022.58,5
R006692,O006693,2024-01-22 22:00:00,Defective,13479.36,1
R014801,O014802,2025-07-05 22:00:00,Changed Mind,6214.02,5
R014030,O014031,2023-03-17 12:00:00,Changed Mind,2787.04,3
R003106,O003107,2023-01-18 06:00:00,Wrong Item,14303.72,4
R000221,O000222,2024-06-27 19:00:00,Other,6225.960000000001,3
R018356,O018357,2024-09-18 20:00:00,Wrong Item,3934.04,6
R011825,O011826,2023-09-28 22:00:00,Other,5993.72,1
R003050,O003051,2024-09-03 20:00:00,Size Issue,4748.549999999999,4
R004285,O004286,2023-03-23 18:00:00,Size Issue,4238.86,3
R017541,O017542,2023-01-16 14:00:00,Changed Mind,1025.38,3
R012246,O012247,2025-06-27 06:00:00,Changed Mind,6946.48,5
R000210,O000211,2023-11-18 06:00:00,Size Issue,1980.44,3
R018238,O018239,2024-02-26 22:00:00,Changed Mind,9535.59,3
R001911,O001912,2023-03-12 18:00:00,Wrong Item,10677.900000000001,2
R000499,O000500,2024-05-21 05:00:00,Other,6927.26,5
R004999,O005000,2025-09-09 21:00:00,Other,7849.650000000001,4
R017917,O017918,2023-03-25 01:00:00,Changed Mind,6848.36,6
R017266,O017267,2025-01-15 20:00:00,Defective,3308.84,6
R008748,O008749,2025-06-07 01:00:00,Other,9408.66,2
R013683,O013684,2023-11-23 17:00:00,Defective,1776.9,4
R000180,O000181,2025-02-05 18:00:00,Other,15971.64,4
R018926,O018927,2024-04-07 17:00:00,Defective,19660.24,5
R013684,O013685,2023-11-19 04:00:00,Other,4205.44,2
R012000,O012001,2025-08-30 05:00:00,Defective,5517.46,4
R018842,O018843,2023-07-11 11:00:00,Other,8426.54,5
R011794,O011795,2023-06-17 22:00:00,Changed Mind,2363.04,6
R007267,O007268,2025-05-16 16:00:00,Defective,3019.34,6
R002420,O002421,2023-07-01 04:00:00,Other,3375.12,5
R015825,O015826,2025-02-15 12:00:00,Wrong Item,3568.16,6
R018202,O018203,2024-11-11 21:00:00,Size Issue,2082.0,6
R015634,O015635,2025-04-04 07:00:00,Defective,7204.28,4
R014888,O014889,2024-12-25 20:00:00,Wrong Item,16569.84,5
R000466,O000467,2024-12-30 13:00:00,Changed Mind,10581.28,6
R015057,O015058,2023-03-24 19:00:00,Size Issue,1741.44,4
R000059,O000060,2023-09-14 16:00:00,Wrong Item,1490.16,5
R004202,O004203,2023-07-23 15:00:00,Wrong Item,11160.72,2
R018076,O018077,2024-01-19 13:00:00,Defective,8691.06,5
R007484,O007485,2023-04-25 14:00:00,Wrong Item,2330.24,2
R001580,O001581,2024-11-24 14:00:00,Other,5061.51,3
R007284,O007285,2024-08-25 16:00:00,Other,4930.8,3
